Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1399338110,GTC8739,NY,PAS,07/08/2017,40,SUBN,BMW,K,13535,40404,40404,20180731,0025,25,1,161461,0001,0000,1118A,,NY,F,,HELLS GATE CIRCLE,,0,408,D,,BBBBBBB,ALL,ALL,GREY,0,2012,-,0,,,,,
1399338134,H2196,99,999,07/08/2017,9,SDN,AUDI,P,29370,13535,0,0,0025,25,1,161461,0001,0000,0957A,,NY,F,,RANDALLS ISLAND,HELLS GATE CIRCLE,0,408,A1,,BBBBBBB,ALL,ALL,BLAC,0,0,-,0,,,,,
1399338158,GVJ8565,NY,PAS,07/06/2017,68,SUBN,CADIL,P,29370,0,0,20190328,0025,25,1,160638,0001,0000,0341P,,NY,,,RANDALLS ISLAND,EAST RIVER LN FLD 82,0,408,A1,,BBBBBBB,ALL,ALL,GREE,0,2022,-,0,,,,,
1399338195,GLV4576,NY,PAS,07/08/2017,27,P-U,NISSA,K,13565,40404,40404,20171214,0025,25,1,160638,0001,0000,0850A,,NY,O,,EAST RIVER LANE,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,2016,-,0,,,,,
1399338237,HMA8802,NY,PAS,07/04/2017,20,SDN,HYUND,K,29370,13570,0,20190214,0025,25,1,160638,0001,0000,0739P,,NY,,,RANDALLS ISLAND,WARDS MEADOW LOOP,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,,,,,
1399338250,GVA8952,NY,PAS,07/04/2017,20,SUBN,SAAB,K,29370,13570,0,20171020,0025,25,1,160638,0001,0000,0729P,,NY,,,RANDALLS ISLAND,WARDS MEADOW LOOP,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2008,-,0,,,,,
1399338262,HAX5420,NY,PAS,06/18/2017,20,SUBN,HONDA,K,29370,0,0,20170811,0025,25,1,160347,0001,0000,0512P,,NY,O,,RANDALLS ISLAND,HELCIRCLE FIELD,0,408,B,,BBBBBBB,ALL,ALL,RED,0,2012,-,0,,,,,
1399338274,GVH8819,NY,PAS,06/18/2017,68,SDN,TOYOT,K,29370,0,0,20181125,0025,25,1,160347,0001,0000,0120P,,NY,F,,RANDALLS ISLAND,EAST RIVER LAND FIEL,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1399338298,GPD2733,NY,PAS,06/18/2017,68,SUBN,NISSA,K,29370,0,0,20180411,0025,25,1,160347,0001,0000,0115P,,NY,F,,RANDALLS ISLAND,EAST RIVER LANE FIEL,0,408,A1,,BBBBBBB,ALL,ALL,GRAY,0,2016,-,0,,,,,
1399338316,GXD8236,NY,PAS,06/18/2017,68,SDN,NISSA,K,29370,0,0,20190319,0025,25,1,160347,0001,0000,0108P,,NY,F,,RANDALLS ISLAND,EAST RIVER LANE FIEL,0,408,A1,,BBBBBBB,ALL,ALL,GRAY,0,2015,-,0,,,,,
1399338328,GXS7886,NY,PAS,06/18/2017,68,SDN,NISSA,K,29370,0,0,20190413,0025,25,1,160347,0001,0000,0105P,,NY,F,,RANDALLS ISLAND,EAST RIVER LANE FIEL,0,408,A1,,BBBBBBB,ALL,ALL,GRAY,0,2012,-,0,,,,,
1399338365,HWH2181,PA,PAS,07/01/2017,27,SUBN,INFIN,P,0,13650,0,0,0025,25,1,160347,0001,0000,0540P,,NY,O,,RANDALL S ISLAND,SUNKEN MEADOW LOOP,0,408,E2,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1404603499,HBZ7870,NY,PAS,06/15/2017,67,SDN,BMW,P,17140,18290,18290,20171027,102,102,102,928404,0102,0000,0940A,,Q,F,90-38,84 ST,,0,408,K6,,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,,,,,
1404604560,HAK5644,NY,PAS,06/18/2017,98,VAN,HONDA,P,21740,17690,17790,20170910,102,102,102,948629,0102,0000,1128P,,NY,F,87-39,127 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GREEN,0,1998,-,0,,,,,
1404604571,HPE1858,NY,PAS,06/28/2017,50,SDN,TOYOT,P,20640,19590,0,20190424,102,102,102,948629,0102,0000,0945P,,Q,,,113 ST,103 AVE,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0,2004,-,0,,,,,
1404604625,HPR5708,NY,PAS,07/05/2017,98,SDN,MAZDA,P,21040,19340,19590,20190601,102,102,102,948629,0102,0000,0812P,,NY,F,101-43,117 ST,,0,408,M2,,BBBBBBB,ALL,ALL,WHITE,0,1994,-,0,,,,,
1404604716,GWJ5266,NY,PAS,06/28/2017,40,SUBN,CADIL,P,20490,18790,19340,20190415,102,102,102,948629,0102,0000,1109P,,Q,F,95-67,111 ST,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2007,-,0,,,,,
1404605228,HJR6137,99,PAS,06/18/2017,40,SDN,HONDA,P,0,0,0,20180925,102,102,102,959718,0102,0000,0850A,,Q,,,C/O JAM AVE,109 ST,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2005,-,0,,,,,
1404605319,GDB3111,NY,PAS,06/18/2017,67,SDN,AUDI,P,0,0,0,20190127,102,102,102,959718,0102,0000,0806A,,Q,,,C/O 95 AVE,91 ST,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2006,-,0,,,,,
1404605320,JIMYGILL,NY,PAS,06/18/2017,40,SDN,DODGE,P,19440,17540,17990,20180728,102,102,102,959715,0102,0000,0815A,,Q,F,86-38,102 AVE,,0,408,F7,,BBBBBBB,ALL,ALL,GY,0,2010,-,0,,,,,
1404605381,HNY5538,NY,PAS,06/23/2017,98,SDN,HONDA,P,15990,17790,18140,20180314,102,102,102,958471,0102,0000,0314P,,Q,F,88-47,76 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,
1404605861,MCR2716,NY,PAS,07/11/2017,98,SDN,ACURA,P,20490,18290,28890,20171029,102,102,102,957575,0102,0000,0539P,,Q,F,91-57,111 ST,,0,408,F1,,BBBBBBB,ALL,ALL,SILVE,0,2018,-,0,,,,,
1404605952,GIO,NY,MOT,06/25/2017,51,MOT,MARKY,P,19540,17240,17390,20180430,102,102,102,935747,0102,0000,0222P,,Q,F,85-54,102 ST,,0,408,E3,,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,,,,,
1404606166,GAUW90,FL,PAS,06/19/2017,78,,,P,19390,18790,18940,20171222,102,102,102,951332,0102,0000,1008P,,Q,F,95-15,101 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1404606683,HFF8436,NY,PAS,06/11/2017,40,SDN,DODGE,P,26940,54102,18940,20180505,105,105,105,956596,0105,0000,0200A,,Q,F,97-02,222 ST,,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0,2008,-,0,,,,,
1404606695,HDM5006,NY,PAS,06/11/2017,40,SDN,TOYOT,P,22970,27190,27225,20180509,105,105,105,956596,0105,0000,0400A,,Q,F,243-49,145 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1404606701,GMR7937,NY,PAS,06/11/2017,46,SDN,TOYOT,P,22970,50180,13185,20180224,105,105,105,956596,0105,0000,0440A,,Q,O,260-10,145 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2004,-,0,,,,,
1404606725,GKE7723,NY,PAS,06/17/2017,50,SDN,HONDA,P,0,0,0,20171004,105,105,105,956596,0105,0000,0445A,,Q,,,C/O 149 AVE,257 ST,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,2010,-,0,,,,,
1404606890,HPB9238,NY,PAS,07/04/2016,98,SDN,TOYOT,P,26235,20460,39580,20190423,105,105,105,930305,0105,0000,0039A,,Q,F,111 33,209 PL,,0,408,K6,,BBBBBBB,ALL,ALL,GY,0,2008,-,0,,,,,
1404607298,HHR9082,NY,PAS,06/15/2017,98,SDN,LEXUS,P,26940,43150,44460,20170722,105,105,105,929832,0105,0000,0800P,,Q,F,92-64,222 ST,,0,408,F7,,BBBBBBB,ALL,ALL,RD,0,2007,-,0,,,,,
1404607304,HPU5079,NY,PAS,06/17/2017,14,SDN,DODGE,P,26440,51090,0,20120412,105,105,105,929832,0105,0000,0505P,,Q,,,212 ST,JAMAICA AVE,0,408,E5,,BBBBBBB,ALL,ALL,GY,0,2014,-,0,,,,,
1404608023,HGE5245,NY,PAS,06/18/2017,46,SDN,NISSA,P,27092,23030,23050,20180321,105,105,105,934238,0105,0000,0125P,,Q,F,146-65 A,228 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,2001,-,0,,,,,
1404608035,JYV9284,PA,PAS,07/09/2017,19,SDN,HONDA,P,55590,27098,27100,0,105,105,105,934238,0105,0000,1010A,,Q,F,232-09,MERRICK BLVD,,0,408,E5,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1404608680,G7N7008,NY,OMS,06/11/2017,40,SDN,TOYOT,P,20690,63290,26850,20170930,105,105,105,949124,0105,0000,1205A,,Q,F,216-15,114 AVE,,0,408,K6,,BBBBBBB,ALL,ALL,BLACK,0,2016,-,0,,,,,
1404608710,GKX8398,NY,PAS,07/04/2017,40,SUBN,TOYOT,P,27098,55590,22190,20180115,105,105,105,949124,0105,0000,0120A,,Q,F,134-30,232 ST,,0,408,K6,,BBBBBBB,ALL,ALL,RED,0,2004,-,0,,,,,
1404609490,GYS3945,NY,PAS,06/20/2017,46,SDN,LEXUS,P,60810,23110,24840,20170722,105,105,105,959901,0105,0000,0107P,,,O,168-35,ROCKAWAY BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1404609507,HDW3880,NY,PAS,06/29/2017,50,SDN,VOLKS,P,40420,27276,0,20180127,105,105,105,959901,0105,0000,0813A,,,,,CRAFT AVE,258 ST,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2013,-,0,,,,,
1404609520,HKJ4928,NY,PAS,07/06/2017,40,SDN,NISSA,P,50615,27250,0,20180810,105,105,105,959901,O105,0000,0829A,,,,,HURLEY ST,253 ST,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1404609726,GTY4891,NY,PAS,07/03/2017,19,,LEXUS,P,49190,63290,26850,20181121,105,105,105,961304,0105,0000,0152P,,NY,F,218-86,HEMPSTEAD AVE,,0,408,K6,,BBBBBBB,ALL,ALL,GREY,0,2015,-,0,,,,,
1404609830,KHB7469,PA,PAS,06/09/2017,19,SDN,AUDI,P,27190,38352,22870,20171130,105,105,105,957743,0105,0000,0918P,,Q,F,143-65,243 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2014,-,0,,,,,
1404609842,HNZ8791,NY,PAS,06/09/2017,19,SDN,TOYOT,P,27190,38352,22870,20190430,105,105,105,957743,0105,0000,0918P,,Q,F,143-65,243 ST,,0,408,C3,,BBBBBBB,ALL,ALL,SILVE,0,2001,-,0,,,,,
1404609854,HCT2525,NY,PAS,06/09/2017,40,SDN,INFIN,P,27096,22870,22970,20180210,105,105,105,957743,0105,0000,1152P,,Q,F,144-28,230 STREET,,0,408,C3,,BBBBBBB,ALL,ALL,SILVE,0,2005,-,0,,,,,
1404610250,GAC1783,NY,PAS,06/11/2017,14,SDN,CHEVR,P,0,0,0,20180329,105,105,105,898774,0105,0000,0648P,,,,,N/E/C/O 138 AVE,BROOKVILLE,0,408,D,,BBBBBBB,ALL,ALL,GREY,0,2009,-,0,,,,,
1404610327,HSC6178,NY,PAS,06/27/2017,98,SUBN,CHRYS,P,27090,21290,45890,20190503,105,105,105,598774,0105,0000,1035P,,,F,120-33,227 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BROWN,0,2013,-,0,,,,,
1404610704,HHS1768,NY,PAS,06/15/2017,98,SDN,LINCO,P,24890,40404,40404,20180706,105,105,105,961367,0105,0000,1015P,,Q,F,195-76,176 ST,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1404610716,GYA5207,NY,PAS,06/25/2017,46,SUBN,FORD,P,51090,26640,26590,20190415,105,105,105,961367,0105,0000,0410P,,Q,F,215-07,JAMAICA AVE,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1404610960,HHG8342,NY,PAS,07/02/2017,46,SDN,BMW,P,27050,20735,20790,20180630,105,105,105,926140,0105,0000,0847A,,Q,F,114-58,225 ST,,0,408,J3,,BBBBBBB,ALL,ALL,BLUE,0,1997,-,0,,,,,
1404611642,GZT8563,NY,PAS,07/08/2017,50,SDN,HYUND,P,0,0,0,20170825,105,105,105,942520,0105,0000,0915A,0915A,Q,,,C/O 257 ST,149 AVE,0,408,D3,,BBBBBBB,ALL,ALL,BLUE,0,2012,-,0,,,,,
1404611708,HKV6431,NY,PAS,06/09/2017,50,SUBN,JEEP,P,27098,40404,40404,20180811,105,105,105,942520,0105,0000,0840A,0840A,Q,O,,C/O 232 ST MERRICK B,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,2016,-,0,,,,,
1404611800,HRR6212,NY,PAS,07/01/2017,40,SDN,CHEVR,P,0,0,0,20170708,105,105,105,961322,0105,0000,1210A,,Q,,,C/O SOUTH CONDUIT AV,230 PL,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,3,,,,,
1404611812,HA13567,NY,PAS,07/01/2017,50,SDN,,P,0,22280,0,20171109,105,105,105,961322,0105,0000,0340A,,Q,,,CO 218 ST,136 AVE,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,,,,,
1404611836,GVD6286,NY,PAS,07/01/2017,74,SDN,AUDI,P,0,0,0,20190303,108,108,108,961322,0108,0000,0355A,,Q,,,C/O 136 AVE,219 ST,0,408,F7,,BBBBBBB,ALL,ALL,BLACK,0,2009,-,0,,,,,
1404611850,GYV2734,NY,PAS,07/05/2017,67,SDN,FORD,P,0,0,0,20170604,105,105,105,961324,0105,0000,1238A,,Q,,,C/O 176 ST,145 AVE,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,2013,-,0,,,,,
1404611964,HDC8730,NY,PAS,06/16/2017,50,SDN,NISSA,P,0,0,0,20180523,105,105,105,953450,0105,0000,0316A,,Q,,,C/O LINDEN BLVD,232 ST,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2005,-,0,,,,,
1404612014,GVE2477,NY,PAS,07/14/2017,40,SDN,KIA,P,27070,21900,22090,20181215,105,105,105,953450,0105,0000,0343A,,Q,F,131-28,226 STREET,,0,408,K6,,BBBBBBB,ALL,ALL,BLACK,0,2004,-,0,,,,,
1404612038,HLB3705,NY,PAS,07/15/2017,40,SDN,TOYOT,P,60065,17790,26940,20181212,105,105,105,953450,0105,0000,0539A,,Q,F,88-51,RANSOM STREET,,0,408,K6,,BBBBBBB,ALL,ALL,RED,0,1997,-,0,,,,,
1404612130,HJP7303,NY,PAS,07/01/2017,74,SDN,NISSA,P,40420,27268,27272,20180908,105,105,105,928760,0105,0000,0335A,,Q,O,256-20,CRAFT AVE,,0,408,J2,,BBBBBBB,ALL,ALL,GY,0,2016,-,0,,,,,
1404612142,HMK6660,NY,PAS,07/01/2017,40,SDN,HYUND,P,40420,27272,27276,20190228,105,105,105,928760,0105,0000,0338A,,Q,O,257-06,CRAFT AVE,,0,408,J2,,BBBBBBB,ALL,ALL,BL,0,2014,-,2,,,,,
1404612154,GEX9825,NY,PAS,07/01/2017,40,SUBN,JEEP,P,23060,27250,67350,20190312,105,105,105,928760,0105,0000,0330A,,Q,,253-21,147 DR,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,2004,-,2,,,,,
1404612865,GPV8131,NY,PAS,06/09/2017,50,SDN,TOYOT,P,51090,50010,26440,20180706,105,105,105,935609,0105,0000,1235P,,Q,F,211-65,JAMAICA AVE,,0,408,E5,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,
1404612889,HMJ7550,NY,PAS,06/13/2017,19,SDN,NISSA,P,57190,40404,40404,20190404,105,105,105,935609,0105,0000,1040A,,Q,O,195-81,GUY R. BREWER BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,BLACK,0,2001,-,0,,,,,
1404612890,M409095,NJ,PAS,06/13/2017,50,SDN,CHEVR,P,0,0,0,20170610,105,105,105,935609,0105,0000,1050A,,Q,O,,S/E C/O 145 DRIVE,ROCKAWAY BLVD,0,408,C3,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1404613020,HSS5904,NY,PAS,06/09/2017,19,SUBN,HONDA,P,51090,39024,27210,20190524,105,105,102,948752,0102,0000,0810P,,Q,F,245-21,JAMAICA AVE,,0,408,E5,,BBBBBBB,ALL,ALL,BLUE,0,2007,-,0,,,,,
1404613407,KJH1104,PA,PAS,06/09/2017,67,SDN,NISSA,P,0,0,0,0,105,105,105,931865,0105,0000,0835A,,Q,F,,N/E C/O 146 TER,GUY R BLVD,0,408,C3,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1404613419,GBC1543,NY,PAS,06/09/2017,19,SDN,NISSA,P,44690,22975,24930,20180730,105,105,105,931865,0105,0000,0840A,,Q,F,145-75,FARMERS BLVD,,0,408,F7,,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,,,,,
1404613432,HGF2265,NY,PAS,06/09/2017,67,SUBN,FORD,P,22870,40404,40404,20180501,105,105,105,931865,0105,0000,0958A,,Q,,,S/E C/O 144 AVE 166,,0,408,C3,,BBBBBBB,ALL,ALL,RED,0,1999,-,0,,,,,
1404613444,HMN8905,NY,PAS,06/09/2017,19,SDN,INFIN,P,44690,22975,24930,20190208,105,105,105,931865,0105,0000,0902A,,Q,F,145-87,FARMERS BLVD,,0,408,F7,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1404613493,GEP5864,NY,PAS,06/09/2017,19,SUBN,BMW,P,0,0,0,20190407,105,105,105,931865,0105,0000,1030A,,Q,,,S/W C/O 243 ST,S CONDUIT AVE,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,2004,-,0,,,,,
1404613500,HLB4674,NY,PAS,06/09/2017,19,SUBN,TOYOT,P,55590,27094,27096,20181226,105,105,105,931865,0105,0000,1048A,,Q,F,229-21,MERRICK BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,BL,0,2005,-,0,,,,,
1404613523,GPJ4190,NY,PAS,06/09/2017,46,SDN,AUDI,P,55590,27090,27092,20190518,105,105,105,931865,0105,0000,1100A,,Q,F,227-07,MERRICK BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,BK,0,2011,-,0,,,,,
1404613559,GSP5743,NY,PAS,06/13/2017,19,SDN,TOYOT,P,49190,26730,26840,20180729,105,105,105,931865,0105,0000,0935A,,Q,F,217-80,HEMPSTEAD AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,1998,-,0,,,,,
1404613584,GNK2603,NY,PAS,06/13/2017,19,SDN,TOYOT,P,55590,27050,27070,20180404,105,105,105,931865,0105,0000,1044A,,Q,F,225-19,MERRICK BL,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,2013,-,0,,,,,
1404613640,HLW5417,NY,PAS,06/13/2017,19,SDN,HONDA,P,63290,20910,53890,20180920,105,105,105,931868,0105,0000,1142A,,Q,F,116-32,SPRINGFIELD BL,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2017,-,0,,,,,
1404613699,HME3162,NY,PAS,06/14/2017,19,SDN,HONDA,P,44690,35780,60810,20151017,105,105,105,931865,0105,0000,0818A,,Q,O,147-95,FARMERS BL,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,2016,-,0,,,,,
1404613869,HNF9568,NY,PAS,06/09/2017,19,SDN,NISSA,P,49190,63290,26850,20190212,105,105,105,915643,0105,0000,1227P,,Q,F,218-84,HEMPSTEAD AVE,,0,408,F1,,BBBBBBB,ALL,ALL,RD,0,2014,-,0,,,,,
1404613912,KCA0964,PA,PAS,06/12/2017,46,SUBN,GMC,P,22700,27040,27050,0,105,105,105,915643,0105,0000,1238P,,Q,F,224-05,141 AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1404613924,HRG4754,NY,PAS,06/12/2017,46,SUBN,NISSA,P,63290,67396,22190,20190428,105,105,105,915643,0105,0000,1245P,,Q,F,134-35,SPRINGFIELD BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2010,-,0,,,,,
1404613950,HBU1843,NY,PAS,06/09/2017,74,SDN,NISSA,P,27098,55590,22190,20171014,105,105,105,936289,0105,0000,1105A,,Q,F,134-17,232 ST,,0,408,C3,,BBBBBBB,ALL,ALL,TAN,0,2001,-,0,,,,,
1404613961,GXV5601,NY,COM,06/21/2017,70,SUBN,GMC,P,0,0,0,20170131,105,105,105,936289,0105,0000,1040A,,Q,,,C/O 227 ST,131 AVE,0,408,K5,,BBBBBBB,ALL,ALL,RED,0,1993,-,0,,,,,
1404614023,GJD8688,NY,PAS,06/09/2017,20,SUBN,KIA,P,55590,27094,27096,20171022,105,105,105,936289,0105,0000,0830A,,Q,F,229-19,MERRICK BLVD,,0,408,J2,,BBBBBBB,ALL,ALL,MAR,0,2014,-,0,,,,,
1404614138,HGG5829,NY,PAS,06/22/2017,14,SUBN,VOLVO,P,49690,27235,27240,0,105,105,105,930756,0105,0000,0539P,,Q,,251-22,HILLSIDE AVE,,0,408,J3,,BBBBBBB,ALL,ALL,RD,0,2012,-,0,,,,,
1404614151,GDU4714,NY,PAS,07/06/2017,40,SUBN,JEEP,P,0,40404,40404,0,105,105,105,930765,0105,0000,0558P,,Q,,251-22,HILLSIDE,,0,408,E2,,BBBBBBB,ALL,ALL,TAN,0,2012,-,0,,,,,
1404614345,HNN5508,NY,PAS,06/11/2017,40,SDN,AUDI,P,0,0,0,20190130,105,105,105,961001,0105,0000,0650P,,Q,F,251-27,,,0,408,F7,,BBBBBBB,ALL,ALL,BK,0,2017,-,0,,,,,
1404614588,GKX1716,NY,PAS,06/13/2017,46,SDN,FORD,P,55590,45890,27097,20171014,105,105,105,952171,0105,0000,0540P,,Q,O,231-07,MERRICK BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2003,-,0,,,,,
1404614620,GWT6551,NY,PAS,06/14/2017,19,SUBN,LEXUS,P,55590,26940,26990,20190408,105,105,105,952171,0105,0000,0528P,,Q,F,222-02,MERRICK BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0,2012,-,0,,,,,
1404614631,HHU1793,NY,PAS,06/14/2017,19,SUBN,BMW,P,55590,27098,27100,20180630,105,105,105,952171,0105,0000,0553P,,Q,F,232-09,MERRICK BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,BK,0,2012,-,0,,,,,
1404614643,GPJ8903,NY,PAS,06/15/2017,19,SUBN,TOYOT,P,49690,27235,27240,20180413,105,105,105,952171,0105,0000,0805P,,Q,F,251-10,HILLSIDE AVE,,0,408,K6,,BBBBBBB,ALL,ALL,TN,0,2011,-,0,,,,,
1404614680,GTJ8184,NY,PAS,06/26/2017,19,SUBN,ME/BE,P,63290,22190,22280,20180814,105,105,105,952171,0105,0000,1020A,,Q,F,135-29,SPRINGFIELD BLVD,,0,408,K6,,BBBBBBB,ALL,ALL,GY,0,2012,-,0,,,,,
1404614722,HPA1950,NY,PAS,06/30/2017,46,SUBN,HYUND,P,63290,67396,22190,20180409,105,105,105,952171,0105,0000,0635P,,Q,F,134-47,SPRINGFIELD BLVD,,0,408,K6,,BBBBBBB,ALL,ALL,BK,0,2007,-,0,,,,,
1404614734,HKM4875,NY,PAS,07/14/2017,14,SDN,NISSA,P,0,0,0,20181013,105,105,105,958215,0105,0000,0140A,,Q,O,,C/O 137 AVE,218 STREET,0,408,D3,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1404614930,HFF4905,NY,PAS,06/30/2017,14,SDN,HONDA,P,0,0,0,20180714,105,105,105,949775,0105,0000,0900P,,Q,,,C/O 87 AVE,235 COURT,0,408,F1,,BBBBBBB,ALL,ALL,GREY,0,2001,-,0,,,,,
1404614941,HBX4783,NY,PAS,07/16/2017,67,SDN,NISSA,P,0,0,0,20180118,105,105,105,949775,0105,0000,1245A,,Q,F,,C/O HEWLETT ST,76 AVE,0,408,F7,,BBBBBBB,ALL,ALL,GRAY,0,2003,-,0,,,,,
1404615131,GPV6587,NY,PAS,06/30/2017,46,SUBN,HONDA,P,51090,50010,26440,20180904,105,105,105,957568,0105,0000,0633P,,Q,F,211-59,JAMAICA AVE,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2014,-,0,,,,,
1404615155,HNZ6522,NY,PAS,07/05/2017,46,SUBN,GMC,P,20520,42000,63290,20170703,105,105,105,957568,0105,0000,0820P,,Q,F,215-32,112 AVE,,0,408,J2,,BBBBBBB,ALL,ALL,TAN,0,2007,-,0,,,,,
1404615337,HLD2544,NY,PAS,06/14/2017,98,SDN,NISSA,P,19590,26860,26890,20190104,105,105,105,917655,0105,0000,0527P,,Q,F,220-16,103 AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GRY,0,2014,-,0,,,,,
1404615374,HJR6656,NY,PAS,06/20/2017,19,P-U,TOYOT,P,51090,49190,26490,20181016,105,105,105,917655,0105,0000,1154A,,Q,F,212-59,JAMAICA AVE,,0,408,D,,BBBBBBB,ALL,ALL,GREEN,0,2001,-,0,,,,,
1404615386,HNV7821,NY,PAS,06/20/2017,50,SDN,HONDA,P,0,0,0,20190123,105,105,105,917655,0105,0000,0425P,,Q,O,,N/E C/O MERRICK BLVD,229 ST,0,408,C3,,BBBBBBB,ALL,ALL,GRY,0,2017,-,0,,,,,
1404615398,H84GKX,NJ,PAS,06/22/2017,67,SDN,SATUR,P,0,0,0,0,105,105,105,917655,0105,0000,1134A,,Q,,,N/E C/O VANDERVEER S,JAMAICA AVE,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1404615404,HAL8975,NY,PAS,06/22/2017,40,SUBN,LINCO,P,55590,45890,27097,20170924,105,105,105,917655,0105,0000,0344P,,Q,,231-22,MERRICK BLVD,,0,408,F7,,BBBBBBB,ALL,ALL,RED,0,2008,-,0,,,,,
1404615416,GTB1425,NY,PAS,07/10/2017,19,SUBN,FORD,P,49190,26730,26840,20181031,105,105,105,917655,0105,0000,0402P,,Q,F,217-84,HEMPSTEAD AVE,,0,408,F7,,BBBBBBB,ALL,ALL,RED,0,1998,-,0,,,,,
1404615453,GSD5073,NY,PAS,07/14/2017,50,SDN,VOLVO,P,0,0,0,20180831,105,105,105,917655,0105,0000,1250P,,Q,O,,N/E C/O 220 ST,JAMAICA AVE,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,
1404615532,HDG6386,NY,PAS,06/13/2017,19,SDN,FORD,P,60810,23790,22870,20170930,105,105,105,915643,0105,0000,1040A,,Q,F,157-19,ROCKAWAY BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2014,-,0,,,,,
